Nombre Entidad,Nit Entidad,Departamento,Ciudad,Localización,Orden,Sector,Rama,Entidad Centralizada,Proceso de Compra,ID Contrato,Referencia del Contrato,Estado Contrato,Codigo de Categoria Principal,Descripcion del Proceso,Tipo de Contrato,Modalidad de Contratacion,Justificacion Modalidad de Contratacion,Fecha de Firma,Fecha de Inicio del Contrato,Fecha de Fin del Contrato,Fecha de Inicio de Ejecucion,Fecha de Fin de Ejecucion,Condiciones de Entrega,TipoDocProveedor,Documento Proveedor,Proveedor Adjudicado,Es Grupo,Es Pyme,Habilita Pago Adelantado,Liquidación,Obligación Ambiental,Obligaciones Postconsumo,Reversion,Valor del Contrato,Valor de pago adelantado,Valor Facturado,Valor Pendiente de Pago,Valor Pagado,Valor Amortizado,Valor Pendiente de Amortizacion,Valor Pendiente de Ejecucion,Estado BPIN,Código BPIN,Anno BPIN,Saldo CDP,Saldo Vigencia,EsPostConflicto,URLProceso,Destino Gasto,Origen de los Recursos,Dias Adicionados,Puntos del Acuerdo,Pilares del Acuerdo,Nombre Representante Legal,Nacionalidad Representante Legal,Tipo de Identificación Representante Legal,Identificación Representante Legal,Género Representante Legal,Presupuesto General de la Nacion – PGN,Sistema General de Participaciones,Sistema General de Regalías,"Recursos Propios (Alcaldías, Gobernaciones y Resguardos Indígenas)",Recursos de Credito,Recursos Propios,Ultima Actualizacion,Codigo Entidad,Fecha Inicio Liquidacion,Fecha Fin Liquidacion,Codigo Proveedor,Objeto del Contrato
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,"860,061,099",Distrito Capital de Bogotá,Bogotá,"Colombia, Bogotá, Bogotá",Territorial,Cultura,Ejecutivo,Descentralizada,CO1.BDOS.4338038,CO1.PCCNTR.4901200,IDRD-CTO-2164-2023,Activo,V1.80111620,PRESTAR SERVICIOS PROFESIONALES COMO GESTOR DE LOS PROCESOS OPERATIVOS Y LA ARTICULACIÓN DE LOS PROCESOS PEDAGOGICOS Y PSICOSOCIALES DESARROLLADOS EN LAS INSTITUCIONES EDUCATIVAS ASIGNADAS,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/14/2023,,,A convenir,Cédula de Ciudadanía,79819273,NELSON RODRIGO GONZALEZ GUAYANA,No,No,No,No,No,No,No,"40,112,800",0,0,"40,112,800",0,0,0,"40,112,800",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4341191&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,NELSON RODRIGO GONZALEZ GUAYANA,COLOMBIANO,Sin Descripcion,79819273,No Definido,0,0,0,"40,112,800",0,0,04/28/2023 12:00:00 AM,701925125,,,704843150,PRESTAR SERVICIOS PROFESIONALES COMO GESTOR DE LOS PROCESOS OPERATIVOS Y LA ARTICULACIÓN DE LOS PROCESOS PEDAGOGICOS Y PSICOSOCIALES DESARROLLADOS EN LAS INSTITUCIONES EDUCATIVAS ASIGNADAS
MINISTERIO DE VIVIENDA CIUDAD Y TERRITORIO,"900,463,725",No Definido,No Definido,Colombia,Nacional,"Vivienda, Ciudad y Territorio",Ejecutivo,No Definido,CO1.BDOS.4352817,CO1.PCCNTR.4912877,MVCT-0908-2023,Activo,V1.77101600,Prestación de servicios profesionales para apoyar el seguimiento contabley control financiero de los recursos presupuestales destinados para laasignación del subsidio familiar de vivienda,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/31/2023,,,No Definido,Cédula de Ciudadanía,80268446,Alvaro Barreto Lugo,No,No,No,No,No,No,No,"79,104,000",0,0,"79,104,000",0,0,0,"79,104,000",Válido,No Definido,N/D,"79,104,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4356093&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,Alvaro Barreto Lugo,Colombiana,Cédula de Ciudadanía,80268446,Hombre,"79,104,000",0,0,0,0,0,04/28/2023 12:00:00 AM,700262025,,,713554319,Prestación de servicios profesionales para apoyar el seguimiento contable y control financiero de los recursos presupuestales destinados para la asignación del subsidio familiar de vivienda
ESCUELA SUPERIOR DE ADMINISTRACIÓN PUBLICA,"899,999,054",Distrito Capital de Bogotá,Bogotá,"Colombia, Bogotá, Bogotá",Nacional,Servicio Público,Ejecutivo,Descentralizada,CO1.BDOS.4342442,CO1.PCCNTR.4910930,BOG-807-2023,Activo,V1.93151500,Prestar servicios de apoyo para la capacitación interpretación y traducción en lenguaje de señas colombiana LSC  Español requeridos por la Dirección de Capacitación de la ESAP Sede Central,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/30/2023,,,A convenir,Cédula de Ciudadanía,1094909627,Nidia Liliana Barragán González,No,No,No,No,No,No,No,"28,910,000",0,0,"28,910,000",0,0,0,"28,910,000",Válido,No Definido,N/D,"35,400,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4353501&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Recursos Propios,0,No aplica,No aplica,Nidia Liliana Barragán González,Colombiana,Cédula de Ciudadanía,1094909627,Mujer,0,0,0,0,0,"28,910,000",04/28/2023 12:00:00 AM,701255226,,,712596386,Prestar servicios de apoyo para la capacitación interpretación y traducción en lenguaje de señas colombiana LSC  Español requeridos por la Dirección de Capacitación de la ESAP Sede Central
SENADO DE LA REPÚBLICA,"899,999,103",Distrito Capital de Bogotá,Bogotá,"Colombia, Bogotá, Bogotá",Nacional,No aplica/No pertenece,Legislativo,Centralizada,CO1.BDOS.4334628,CO1.PCCNTR.4899291,837-2023,Activo,V1.80161500,El CONTRATISTA se obliga a la prestación de servicios profesionales en la  Comisión de Derechos Humanos y Audiencias del Senado de la República,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,05/31/2023,,,A convenir,Cédula de Ciudadanía,13484189,william abel ovallos pacheco,No,No,No,No,No,No,No,"7,000,000",0,0,"7,000,000",0,0,0,"7,000,000",Válido,No Definido,N/D,"11,207,429,152",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4338407&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Distribuido,0,No aplica,No aplica,william abel ovallos pacheco,COLOMBIANO,Cédula de Ciudadanía,13484189,Hombre,"7,000,000",0,0,0,0,0,04/28/2023 12:00:00 AM,701428641,,,719248908,El CONTRATISTA se obliga a la prestación de servicios profesionales en la Comisión de Derechos Humanos y Audiencias del Senado de la República
MUNICIPIO DE CARTAGO,"891,900,493",Valle del Cauca,Cartago,"Colombia,  Valle del Cauca ,  Cartago",Territorial,No aplica/No pertenece,Ejecutivo,Centralizada,CO1.BDOS.4352855,CO1.PCCNTR.4912896,1-160-2023,Activo,V1.80111600,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN SANEAMIENTO PARA APOYAR A LA SECRETARÍA DE SALUD Y PROTECCIÓN SOCIAL EN EL DESARROLLO DE SUS COMPETENCIAS,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/28/2023,,,A convenir,Cédula de Ciudadanía,16213551,Oscar Humberto Valencia Agudelo,No,No,No,No,No,No,No,"27,840,000",0,0,"27,840,000",0,0,0,"27,840,000",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4356612&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Distribuido,0,No aplica,No aplica,Oscar Humberto Valencia Agudelo,Colombiano,Cédula de Ciudadanía,16213551,Hombre,0,"27,840,000",0,0,0,0,04/28/2023 12:00:00 AM,704960004,,,713264109,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN COMO TÉCNICO EN SANEAMIENTO PARA APOYAR A LA SECRETARÍA DE SALUD Y PROTECCIÓN SOCIAL EN EL DESARROLLO DE SUS COMPETENCIAS
DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,"890,102,018",Atlántico,Barranquilla,"Colombia,  Atlántico ,  Barranquilla",Territorial,Servicio Público,Ejecutivo,Descentralizada,CO1.BDOS.4340923,CO1.PCCNTR.4904627,CD-48-2023-3093,Activo,V1.80111600,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA EL DESARROLLO DE LAS ACTIVIDADES LOGISTICAS DE LA OFICINA DE RELACION CON EL CIUDADANO RELACIONADAS CON LA GESTION ADMINISTRATIVA DE LA SECRETARIA GENERAL DEL DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,08/27/2023,,,No Definido,Cédula de Ciudadanía,55304145,KELLY JOHANNA SOLIS MOVILLA,No,No,No,No,No,No,No,"10,000,000",0,0,"10,000,000",0,0,0,"10,000,000",Válido,No Definido,N/D,"372,281,818",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4344416&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,KELLY JOHANNA SOLIS MOVILLA,COLOMBIANA,Cédula de Ciudadanía,55304145,Mujer,0,0,0,"10,000,000",0,0,04/28/2023 12:00:00 AM,702442096,,,719296618,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA EL DESARROLLO DE LAS ACTIVIDADES LOGISTICAS DE LA OFICINA DE RELACION CON EL CIUDADANO RELACIONADAS CON LA GESTION ADMINISTRATIVA DE LA SECRETARIA GENERAL DEL DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA
institución universitaria pascual bravo21,"890,980,153",Antioquia,Medellín,"Colombia,  Antioquia ,  Medellín",Territorial,Educación Nacional,Ejecutivo,Descentralizada,CO1.BDOS.4351109,CO1.PCCNTR.4911576,PS-1974 DE 2023,Activo,V1.80111600,Prestación de servicios profesionales como contratista independiente sin vínculo laboral por su propia cuenta y riesgo para apoyar la gestión de programas y proyectos de la Secretaría de Cultura Ciudadana en cumplimiento de las obligaciones contraídas en el contrato interadministrativo 4600096362 de,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,08/30/2023,,,No Definido,Cédula de Ciudadanía,1128391537,Juan David,No,No,No,No,No,No,No,"24,341,676",0,0,"24,341,676",0,0,0,"24,341,676",Válido,No Definido,N/D,"2,887,360,796",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4354290&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Distribuido,0,No aplica,No aplica,Juan David Mejía Vásquez,Colombiana,Cédula de Ciudadanía,1128391537,Hombre,0,0,0,"24,341,676",0,0,04/28/2023 12:00:00 AM,712721034,,,715147328,Prestación de servicios profesionales como contratista independiente sin vínculo laboral por su propia cuenta y riesgo para apoyar la gestión de programas y proyectos de la Secretaría de Cultura Ciudadana en cumplimiento de las obligaciones contraídas en el contrato interadministrativo 4600096362 de 2023 celebrado entre el DISTRITO ESPECIAL DE CIENCIA TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN  SECRETARÍA DE CULTURA CIUDADANA y la Institución Universitaria Pascual Bravo
EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO,"822,002,459",Meta,Villavicencio,"Colombia,  Meta ,  Villavicencio",Territorial,Salud y Protección Social,Ejecutivo,Centralizada,CO1.BDOS.4296214,CO1.PCCNTR.4911506,303-2023,En ejecución,V1.53101600,SUMINISTRO DE DOTACION  VESTUARIO CALZADO PARA EL PERSONAL ASISTENCIAL Y ADMINISTRATIVO QUE CUMPLE CON LOS REQUISITOS DE LEY SUMINISTRO DE BUZOS SEGÚN ACUERDO LABORAL VIGENTE Y SUMINISTRO DE BATAS DE MANGA LARGA ANTI FLUIDO  UNIFORME TRAJE DE MAYO ZAPATO PARA EL PERSONAL ASISTENCIAL SEGÚN ACUERDO LA,DecreeLaw092/2017,Contratación régimen especial,Decree092/2017,04/28/2023,04/28/2023,12/20/2023,,,Como acordado previamente,Cédula de Ciudadanía,7497102,gildardo abad agudelo lopez,No,Si,No,No,No,No,No,"70,937,800",0,0,"70,937,800",0,0,0,"70,937,800",Válido,No Definido,N/D,"74,989,900",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4354113&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Recursos Propios,0,No aplica,No aplica,gildardo abad agudelo lopez,colombiana,Sin Descripcion,7497102,No Definido,0,0,0,0,0,"70,937,800",04/28/2023 12:00:00 AM,702575192,,,705312684,SUMINISTRO DE DOTACIÓN  VESTUARIO CALZADO PARA EL PERSONAL ASISTENCIAL Y ADMINISTRATIVO QUE CUMPLE CON LOS REQUISITOS DE LEY SUMINISTRO DE BUZOS SEGÚN ACUERDO LABORAL VIGENTE Y SUMINISTRO DE BATAS DE MANGA LARGA ANTI FLUIDO  UNIFORME TRAJE DE MAYO ZAPATO PARA EL PERSONAL ASISTENCIAL SEGÚN ACUERDO LABORAL VIGENTE DE LA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE VILLAVICENCIO PARA LA VIGENCIA 2023
MUNICIPIO DE SAN JOSE DE CUCUTA,"890,501,434",Norte de Santander,Cúcuta,"Colombia, Norte de Santander, Cúcuta",Territorial,Servicio Público,Ejecutivo,Centralizada,CO1.BDOS.4350193,CO1.PCCNTR.4912667,1688-2022,Activo,V1.80111600,2023U34 PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA EL FORTALECIMIENTO A LOS SERVICIOS DE OFERTA SOCIAL A  GRUPOS DE POBLACIÓN VULNERABLE RESIDENTE EN EL MUNICIPIO DE SAN JOSÉ DE CÚCUTA NORTE DE SANTANDER,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/01/2023,,,Como acordado previamente,Cédula de Ciudadanía,37292779,LUCY CONCEPCION CARRILLO NAVARRO,No,No,No,No,No,No,No,"10,500,000",0,0,"10,500,000",0,0,0,"10,500,000",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4355683&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,LUCY CONCEPCION CARRILLO NAVARRO,COLOMBIANA,Cédula de Ciudadanía,37292779,Mujer,0,0,0,"10,500,000",0,0,04/28/2023 12:00:00 AM,700445042,,,711346700,2023U34 PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA EL FORTALECIMIENTO A LOS SERVICIOS DE OFERTA SOCIAL A GRUPOS DE POBLACIÓN VULNERABLE RESIDENTE EN EL MUNICIPIO DE SAN JOSÉ DE CÚCUTA NORTE DE SANTANDER
AGENCIA DE DESARROLLO RURAL,"900,948,958",Distrito Capital de Bogotá,No Definido,"Colombia, Bogotá, Bogotá",Nacional,agricultura,Ejecutivo,Descentralizada,CO1.BDOS.4351441,CO1.PCCNTR.4912091,7922023,Activo,V1.80111600,Prestar los servicios profesionales a la Dirección de Acceso a Activos Productivos para el monitoreo seguimiento y análisis de datos e información a cargo de la dirección en el marco del proceso de estructuración de los Proyectos Integrales de Desarrollo Agropecuario y Rural con Enfoque Territorial,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/31/2023,,,No Definido,Cédula de Ciudadanía,1004897673,KAROL JULIANA BENAVIDEZ ROBLES,No,No,No,No,No,No,No,"34,328,000",0,0,"34,328,000",0,0,0,"34,328,000",Válido,No Definido,N/D,"36,473,500",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4355273&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,KAROL JULIANA BENAVIDEZ ROBLES,COLOMBIA,Cédula de Ciudadanía,1004897673,Mujer,"34,328,000",0,0,0,0,0,04/28/2023 12:00:00 AM,701551798,,,721427060,Prestar los servicios profesionales a la Dirección de Acceso a Activos Productivos para el monitoreo seguimiento y análisis de datos e información a cargo de la dirección en el marco del proceso de estructuración de los Proyectos Integrales de Desarrollo Agropecuario y Rural con Enfoque Territorial
CORTOLIMA,"890,704,536",Tolima,Ibagué,"Colombia,  Tolima ,  Ibagué",Nacional,Ambiente y Desarrollo Sostenible,Corporación Autónoma,Centralizada,CO1.BDOS.4352150,CO1.PCCNTR.4912852,CONTRATO 0460 DEL 28 DE ABRIL DE 2023,Activo,V1.80111701,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES EN EL MARCO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL PARA LA EFICIENCIA Y LA EFICACIA EN DESARROLLO DE LA IMPLEMENTACIÓN DEL  MODELO INTEGRADO DE PLANEACION Y GESTION MIPG,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,11/23/2023,,,A convenir,Cédula de Ciudadanía,65782789,SANDRA MILENA CUBILLOS RIVERA,No,No,No,No,No,No,No,"28,000,000",0,0,"28,000,000",0,0,0,"28,000,000",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4356148&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Recursos Propios,0,No aplica,No aplica,SANDRA MILENA CUBILLOS RIVERA,COLOMBIA,Cédula de Ciudadanía,65782789,Mujer,0,0,0,0,0,"28,000,000",04/28/2023 12:00:00 AM,702191560,,,718866718,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES EN EL MARCO DEL PROYECTO FORTALECIMIENTO INSTITUCIONAL PARA LA EFICIENCIA Y LA EFICACIA EN DESARROLLO DE LA IMPLEMENTACIÓN DEL  MODELO INTEGRADO DE PLANEACION Y GESTION MIPG
ALCALDÍA MUNICIPIO DE PALMIRA,"891,380,007",Valle del Cauca,Palmira,"Colombia,  Valle del Cauca ,  Palmira",Territorial,Servicio Público,Ejecutivo,Descentralizada,CO1.BDOS.4347081,CO1.PCCNTR.4910024,MP-1165-2023,Activo,V1.80111600,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO BRINDANDO APOYO EN LAS ACTIVIDADES RELACIONADAS CON LAS FUNCIONES DE LA DIRECCIÓN DE CONTRATACIÓN PÚBLICA DEL MUNICIPIO DE PALMIRA,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,08/31/2023,,,A convenir,Cédula de Ciudadanía,1144027834,JESSICA ANDREA CRUZ BOHORQUEZ,No,No,No,No,No,No,No,"20,000,000",0,0,"20,000,000",0,0,0,"20,000,000",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4351164&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Distribuido,0,No aplica,No aplica,JESSICA ANDREA CRUZ BOHORQUEZ,Colombia,Sin Descripcion,1144027834,No Definido,0,0,0,"20,000,000",0,0,04/28/2023 12:00:00 AM,700088016,,,705555878,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO BRINDANDO APOYO EN LAS ACTIVIDADES RELACIONADAS CON LAS FUNCIONES DE LA DIRECCIÓN DE CONTRATACIÓN PÚBLICA DEL MUNICIPIO DE PALMIRA
DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,"890,102,018",Atlántico,Barranquilla,"Colombia,  Atlántico ,  Barranquilla",Territorial,Servicio Público,Ejecutivo,Descentralizada,CO1.BDOS.4338409,CO1.PCCNTR.4902309,CD-81-2023-2834,Activo,V1.80111600,PRESTACIÓNDE SERVICIOS PROFESIONALES PARA BRINDAR ASESORÍA A LA GERENCIA DE DESARROLLO SOCIAL EN ELCUMPLIIENTO DE PROGRAMA DE COPERACIÒN INTERNACIONAL HILTON,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,12/28/2023,,,No Definido,Cédula de Ciudadanía,55229152,NATALIA VALDELAMAR MEZA,No,No,No,No,No,No,No,"24,000,000",0,0,"24,000,000",0,0,0,"24,000,000",Válido,No Definido,N/D,"484,000,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4341912&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Recursos Propios,0,No aplica,No aplica,NATALIA VALDELAMAR MEZA,COLOMBIANA,Cédula de Ciudadanía,55229152,Mujer,0,0,0,0,0,"24,000,000",04/28/2023 12:00:00 AM,702442096,,,721625069,PRESTACIÓNDE SERVICIOS PROFESIONALES PARA BRINDAR ASESORÍA A LA GERENCIA DE DESARROLLO SOCIAL EN ELCUMPLIIENTO DE PROGRAMA DE COPERACIÒN INTERNACIONAL HILTON
MUNICIPIO DE SAN JOSE DE CUCUTA,"890,501,434",Norte de Santander,Cúcuta,"Colombia, Norte de Santander, Cúcuta",Territorial,Servicio Público,Ejecutivo,Centralizada,CO1.BDOS.4352603,CO1.PCCNTR.4913110,1690-2023,Activo,V1.80111600,PRESTACION DE SERVICIOS PROFESIONALES PARA LA CONSTRUCCION DEESTRATEGIAS PARA LA GENERALIZACION DE EMPLEO EN EL MUNICIPIO DE SANJOSE DE CUCUTA,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,05/01/2023,,,A convenir,Cédula de Ciudadanía,1090502160,GRECIA ALEXANDRA VILORIA RAMIREZ,No,No,No,No,No,No,No,"21,600,000",0,0,"21,600,000",0,0,0,"21,600,000",Válido,No Definido,N/D,"21,600,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4356145&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,GRECIA ALEXANDRA VILORIA RAMIREZ,calle 21 1535 colombia,Cédula de Ciudadanía,1090502160,Mujer,0,0,0,"21,600,000",0,0,04/28/2023 12:00:00 AM,700445042,,,721736221,PRESTACION DE SERVICIOS PROFESIONALES PARA LA CONSTRUCCION DEESTRATEGIAS PARA LA GENERALIZACION DE EMPLEO EN EL MUNICIPIO DE SANJOSE DE CUCUTA
DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,"890,102,018",Atlántico,Barranquilla,"Colombia,  Atlántico ,  Barranquilla",Territorial,Servicio Público,Ejecutivo,Descentralizada,CO1.BDOS.4335288,CO1.PCCNTR.4899961,CD-57-2023-3041,Activo,V1.80111600,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA BRINDAR ASISTENCIA Y ACOMPAÑAMIENTO EN LAS ACTIVIDADES OPERATIVAS TECNICAS Y ADMINISTRATIVAS DE LA SECRETARIA DISTRITAL DE CONTROL URBANO Y ESPACIO PUBLICO,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,08/26/2023,,,No Definido,Cédula de Ciudadanía,9098663,HAROLD GERMAN PEREZ TOVAR,No,No,No,No,No,No,No,"12,000,000",0,0,"12,000,000",0,0,0,"12,000,000",Válido,No Definido,N/D,"214,440,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4338376&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,HAROLD GERMAN PEREZ TOVAR,colombiana,Cédula de Ciudadanía,9098663,Hombre,0,0,0,"12,000,000",0,0,04/28/2023 12:00:00 AM,702442096,,,712584127,PRESTACION DE SERVICIOS DE APOYO A LA GESTION PARA BRINDAR ASISTENCIA Y ACOMPAÑAMIENTO EN LAS ACTIVIDADES OPERATIVAS TECNICAS Y ADMINISTRATIVAS DE LA SECRETARIA DISTRITAL DE CONTROL URBANO Y ESPACIO PUBLICO
FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ENTIDAD,"800,112,806",Cundinamarca,No Definido,"Colombia,  Cundinamarca",Nacional,Salud y Protección Social,Ejecutivo,Descentralizada,CO1.BDOS.4352269,CO1.PCCNTR.4912651,CPS-358-2023,Activo,V1.80111600,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO PARA APOYAR LAS ACTIVIDADES RELACIONADAS CON LOS ASUNTOS JURÍDICOS Y ADMINISTRATIVOS DESDE LA OFICINA ASESORA JURÍDICA  COBRO  PERSUASIVO DEL FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA,Prestación de servicios,Contratación directa,ServiciosProfesionales,04/28/2023,,11/30/2023,,,A convenir,Cédula de Ciudadanía,1098687470,JORGE ANDRES VILARREAL ALVAREZ,No,No,No,No,No,No,No,"27,853,620",0,0,"27,853,620",0,0,0,"27,853,620",Válido,No Definido,N/D,0,0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4356041&isFromPublicArea=True&isModal=true&asPopupView=true,Funcionamiento,Distribuido,0,No aplica,No aplica,JORGE ANDRES VILLARREAL ALVAREZ,COLOMBIANO,Sin Descripcion,1098687470,No Definido,"27,853,620",0,0,0,0,0,04/28/2023 12:00:00 AM,702492422,,,708465646,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO PARA APOYAR LAS ACTIVIDADES RELACIONADAS CON LOS ASUNTOS JURÍDICOS Y ADMINISTRATIVOS DESDE LA OFICINA ASESORA JURÍDICA  COBRO PERSUASIVO DEL FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA
MINISTERIO DEL DEPORTE,"899,999,306",Distrito Capital de Bogotá,Bogotá,"Colombia, Bogotá, Bogotá",Nacional,deportes,Ejecutivo,Centralizada,CO1.BDOS.4348139,CO1.PCCNTR.4910849,CAIP-724-2023,Activo,V1.80101505,Apoyar la gestión técnica administrativa y financiera de la Federación Colombiana de Hockey sobre Hielo para el desarrollo de la organización de eventos deportivos preparación y participación de los atletas colombianos en el sector Olímpico,DecreeLaw092/2017,Contratación régimen especial,Decree092/2017,04/28/2023,,12/31/2023,,,A convenir,No Definido,901321472,FEDERACIÓN COLOMBIANA DE HOCKEY SOBRE HIELO,No,No,No,Si,No,No,No,"400,000,000",0,0,"400,000,000",0,0,0,"400,000,000",Válido,No Definido,N/D,"400,000,000",0,No,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4353621&isFromPublicArea=True&isModal=true&asPopupView=true,Inversión,Distribuido,0,No aplica,No aplica,DANIEL FIERRO TORRES,COLOMBIA,Sin Descripcion,1020770557,No Definido,"400,000,000",0,0,0,0,0,04/28/2023 12:00:00 AM,700613045,2024-01-01 13:00:00,2026-07-01 04:59:00,710722455,Apoyar la gestión técnica administrativa y financiera de la Federación Colombiana de Hockey sobre Hielo para el desarrollo de la organización de eventos deportivos preparación y participación de los atletas colombianos en el sector Olímpico
